Index,Dist. Route (m),Elev. Lidar (ft),Elev. Lidar (m)
768,7680,53.86224512,16.41721231
769,7690,53.94266156,16.44172324
770,7700,51.54276286,15.71023412
771,7710,48.98903696,14.93185847
772,7720,48.14963691,14.67600933
773,7730,48.04223936,14.64327456
774,7740,47.92857659,14.60863015
775,7750,47.63957968,14.52054389
776,7760,47.86294157,14.58862459
777,7770,58.2173512,17.74464865
778,7780,50.72441481,15.46080163
779,7790,88.62089602,27.01164911
780,7800,59.79546726,18.22565842
781,7810,77.71047981,23.68615425
782,7820,46.21437723,14.08614218
783,7830,46.09830846,14.05076442
784,7840,45.97751541,14.0139467
785,7850,45.70681774,13.93143805
786,7860,65.24460737,19.88655633
787,7870,63.45111069,19.33989854
788,7880,49.82695235,15.18725508
789,7890,44.99573741,13.71470076
790,7900,87.36018092,26.62738314
791,7910,45.13753862,13.75792177
792,7920,54.17388845,16.5122012
793,7930,76.95964037,23.45729838
794,7940,83.20228598,25.36005677
795,7950,80.74400211,24.61077184
796,7960,94.1978479,28.71150404
797,7970,54.38087482,16.57529065
798,7980,46.18890703,14.07837886
799,7990,46.521832,14.17985439
800,8000,80.85821339,24.64558344
801,8010,88.21735722,26.88865048
802,8020,58.04730769,17.69281938
803,8030,65.33881426,19.91527059
804,8040,53.06597623,16.17450955
805,8050,62.99098327,19.1996517
806,8060,47.38976144,14.44439929
807,8070,75.87511775,23.12673589
808,8080,81.20146969,24.75020796
809,8090,89.30630335,27.22056126
810,8100,115.3327037,35.15340808
811,8110,100.9069819,30.75644808
812,8120,97.47808858,29.7113214
813,8130,102.234628,31.16111462
814,8140,99.86504292,30.43886508
815,8150,46.97393462,14.31765527
816,8160,47.52279307,14.48494733
817,8170,67.08821313,20.44848736
818,8180,68.12609112,20.76483257
819,8190,96.2051414,29.3233271
820,8200,47.5320878,14.48778036
821,8210,47.65719962,14.52591444
822,8220,47.7409962,14.55145564
823,8230,49.25048455,15.01154769
824,8240,47.82743517,14.57780224
825,8250,83.11504334,25.33346521
826,8260,48.18667309,14.68729796
827,8270,54.32834308,16.55927897
828,8280,74.29970129,22.64654895
829,8290,48.3705023,14.7433291
830,8300,50.43702705,15.37320584
831,8310,48.2844322,14.71709493
832,8320,48.36654412,14.74212265
833,8330,49.99256836,15.23773484
834,8340,48.562394,14.80181769
835,8350,48.68158879,14.83814826
836,8360,48.88504163,14.90016069
837,8370,48.88401143,14.89984668
838,8380,49.2064616,14.99812949
839,8390,49.07905477,14.95929589
840,8400,49.11715489,14.97090881
841,8410,49.19997074,14.99615108
842,8420,51.19470591,15.60414636
843,8430,50.48103547,15.38661961
844,8440,49.47483066,15.07992838
845,8450,49.51614162,15.09251996
846,8460,71.09258375,21.66901953
847,8470,71.44535086,21.77654294
848,8480,49.84212204,15.1918788
849,8490,54.627277,16.65039403
850,8500,64.75027002,19.7358823
851,8510,51.13676725,15.58648666
852,8520,64.65161916,19.70581352
853,8530,50.25269296,15.31702081
854,8540,50.29249421,15.32915224
855,8550,50.39570642,15.36061132
856,8560,50.500942,15.39268712
857,8570,84.78443801,25.84229671
858,8580,72.42046912,22.07375899
859,8590,90.16791871,27.48318162
860,8600,68.41567005,20.85309623
861,8610,51.0448532,15.55847126
862,8620,59.05016854,17.99849137
863,8630,52.52999514,16.01114252
864,8640,51.23482968,15.61637609
865,8650,51.56709774,15.71765139
866,8660,61.90439555,18.86845976
867,8670,51.58898542,15.72432275
868,8680,73.91796584,22.53019599
869,8690,58.18606965,17.73511403
870,8700,65.77359844,20.0477928
871,8710,54.45783492,16.59874808
872,8720,51.95888835,15.83706917
873,8730,52.02849684,15.85828584
874,8740,58.90945214,17.95560101
875,8750,55.39099351,16.88317482
876,8760,52.32233829,15.94784871
877,8770,52.37302408,15.96329774
878,8780,63.08709133,19.22894544
879,8790,79.15928099,24.12774885
880,8800,92.0955137,28.07071258
881,8810,52.49398315,16.00016606
882,8820,52.20905254,15.91331921
883,8830,52.07330262,15.87194264
884,8840,52.04802347,15.86423755
885,8850,51.95348193,15.83542129
886,8860,51.90557116,15.82081809
887,8870,51.89228101,15.81676725
888,8880,51.78074174,15.78277008
889,8890,51.67268295,15.74983376
890,8900,85.73245873,26.13125342
891,8910,51.58533124,15.72320896
892,8920,62.35375494,19.00542451
893,8930,51.47415345,15.68932197
894,8940,51.73307355,15.76824082
895,8950,52.29254856,15.9387688
896,8960,51.28041345,15.63027002
897,8970,51.39948647,15.66656347
898,8980,51.14625299,15.58937791
899,8990,92.36891543,28.15404542
900,9000,89.33808158,27.23024727
901,9010,81.20391004,24.75095178
902,9020,50.85580661,15.50084986
903,9030,50.87001994,15.50518208
904,9040,57.71531243,17.59162723
905,9050,97.57960815,29.74226456
906,9060,94.33826706,28.7543038
907,9070,51.47339742,15.68909153
908,9080,55.36758813,16.87604086
909,9090,52.42402309,15.97884224
910,9100,51.32192237,15.64292194
911,9110,51.51253588,15.70102094
912,9120,53.40913133,16.27910323
913,9130,51.6855072,15.75374259
914,9140,51.74821289,15.77285529
915,9150,53.90758111,16.43103072
916,9160,52.19697946,15.90963934
917,9170,55.98881005,17.0653893
918,9180,52.0553472,15.86646983
919,9190,63.61785925,19.3907235
920,9200,52.09388934,15.87821747
921,9210,54.15121837,16.50529136
922,9220,54.74135486,16.68516496
923,9230,56.91007085,17.34618959
924,9240,53.35079283,16.26132165
925,9250,52.79709792,16.09255544
926,9260,52.40537306,15.97315771
927,9270,52.38563699,15.96714215
928,9280,54.59297318,16.63993822
929,9290,52.30966318,15.94398534
930,9300,52.37156187,15.96285206
931,9310,52.30974124,15.94400913
932,9320,54.33985286,16.56278715
933,9330,54.72197327,16.67925745
934,9340,52.51860911,16.00767206
935,9350,54.28404887,16.5457781
936,9360,52.76343006,16.08229348
937,9370,59.04703172,17.99753527
938,9380,53.14519605,16.19865575
939,9390,53.28308005,16.2406828
940,9400,53.42491656,16.28391457
941,9410,54.12022678,16.49584512
942,9420,53.64046977,16.34961519
943,9430,55.41500363,16.89049311
944,9440,56.57101489,17.24284534
945,9450,54.70147279,16.67300891
946,9460,60.55535948,18.45727357
947,9470,54.53511451,16.6223029
948,9480,55.49614552,16.91522516
949,9490,56.64903082,17.2666246
950,9500,56.98901242,17.37025099
951,9510,54.89296451,16.73137558
952,9520,55.56338437,16.93571956
953,9530,55.18633252,16.82079415
954,9540,55.10003129,16.79448954
955,9550,55.15656363,16.81172059
956,9560,58.24582835,17.75332848
957,9570,55.41664958,16.89099479
958,9580,55.49978566,16.91633467
959,9590,58.58131416,17.85558456
960,9600,55.59697536,16.94595809
961,9610,83.57451428,25.47351195
962,9620,55.81156542,17.01136514
963,9630,55.89089978,17.03554625
964,9640,56.08808507,17.09564833
965,9650,57.43192271,17.50525004
966,9660,56.15297235,17.11542597
967,9670,56.18465712,17.12508349
968,9680,56.29529518,17.15880597
969,9690,61.59338553,18.77366391
970,9700,56.65538243,17.26856057
971,9710,58.25693875,17.75671493
972,9720,56.99066459,17.37075457
973,9730,56.79853594,17.31219375
974,9740,80.52119318,24.54285968
975,9750,60.21803974,18.35445851
976,9760,57.25844557,17.45237421
977,9770,57.27878334,17.45857316
978,9780,57.38135703,17.48983762
979,9790,61.07956127,18.61705028
980,9800,62.36682568,19.00940847
981,9810,57.57181003,17.5478877
982,9820,57.7095119,17.58985923
983,9830,57.83098683,17.62688478
984,9840,57.92649871,17.65599681
985,9850,58.04379078,17.69174743
986,9860,58.1159251,17.71373397
987,9870,58.22259532,17.74624705
988,9880,58.29928068,17.76962075
989,9890,58.34495139,17.78354118
990,9900,58.50597503,17.83262119
991,9910,58.90155029,17.95319253
992,9920,61.66072421,18.79418874
993,9930,99.68379081,30.38361944
994,9940,109.3059168,33.31644345
995,9950,59.09977952,18.0136128
996,9960,59.22426448,18.05155581
997,9970,59.36233782,18.09364057
998,9980,63.51095355,19.35813864
999,9990,90.91036914,27.70948051
1000,10000,67.27993423,20.50692395
1001,10010,59.80227083,18.22773215
1002,10020,59.87213712,18.24902739
1003,10030,60.01265856,18.29185833
1004,10040,64.22219668,19.57492555
1005,10050,60.32606608,18.38738494
1006,10060,79.6869892,24.28859431
1007,10070,61.05718263,18.61022927
1008,10080,60.95081892,18.57780961
1009,10090,61.08965314,18.62012628
1010,10100,61.31556828,18.68898521
1011,10110,64.31461141,19.60309356
1012,10120,61.71537939,18.81084764
1013,10130,61.83097295,18.84608056
1014,10140,62.25073049,18.97402265
1015,10150,62.24438253,18.97208779
1016,10160,62.3290942,18.99790791
1017,10170,63.2540676,19.2798398
1018,10180,66.27917458,20.20189241
1019,10190,65.54988582,19.9796052
1020,10200,63.48384387,19.34987561
1021,10210,63.15702623,19.25026159
1022,10220,65.64980798,20.01006147
1023,10230,64.1919083,19.56569365
1024,10240,65.08372128,19.83751825
1025,10250,63.75349409,19.432065
1026,10260,64.12797952,19.54620816
1027,10270,64.21391512,19.57240133
1028,10280,64.31176313,19.6022254
1029,10290,64.56577938,19.67964956
1030,10300,64.75293322,19.73669405
1031,10310,64.95030012,19.79685148
1032,10320,65.25720814,19.89039704
1033,10330,65.44777182,19.94848085
1034,10340,67.6876886,20.63120748
1035,10350,65.71969845,20.03136409
1036,10360,65.89388765,20.08445695
1037,10370,66.094266,20.14553228
1038,10380,66.27859229,20.20171493
1039,10390,66.4611438,20.25735663
1040,10400,68.64227577,20.92216565
1041,10410,66.8376553,20.37211734
1042,10420,77.58369942,23.64751158
1043,10430,67.16986868,20.47337597
1044,10440,91.43769279,27.87020876
1045,10450,67.66700699,20.62490373
1046,10460,67.84072834,20.677854
1047,10470,68.10429647,20.75818956
1048,10480,68.31011309,20.82092247
1049,10490,68.4969505,20.87787051
1050,10500,68.74295748,20.95285344
1051,10510,68.88722629,20.99682657
1052,10520,69.03720879,21.04254124
1053,10530,76.90987507,23.44212992
1054,10540,69.46106384,21.17173226
1055,10550,70.20479997,21.39842303
1056,10560,93.90291199,28.62160757
1057,10570,69.95007923,21.32078415
1058,10580,70.07086993,21.35760116
1059,10590,99.81498527,30.42360751
1060,10600,113.1772648,34.49643032
1061,10610,95.71189373,29.17298521
1062,10620,70.69062355,21.54650206
1063,10630,70.93987499,21.6224739
1064,10640,71.0898306,21.66818037
1065,10650,71.20750886,21.7040487
1066,10660,71.4123477,21.76648358
1067,10670,71.62279129,21.83062679
1068,10680,71.83605383,21.89562921
1069,10690,72.01587425,21.95043847
1070,10700,72.37003939,22.05838801
1071,10710,72.49064307,22.09514801
1072,10720,75.14373371,22.90381003
1073,10730,79.27350068,24.16256301
1074,10740,73.21917425,22.31720431
1075,10750,76.75575494,23.39515411
1076,10760,73.62377845,22.44052767
1077,10770,90.61240848,27.61866211
1078,10780,74.7977599,22.79835722
1079,10790,74.23838938,22.62786108
1080,10800,74.50865372,22.71023765
1081,10810,74.77988287,22.7929083
1082,10820,77.63742376,23.66388676
1083,10830,76.8737286,23.43111248
1084,10840,85.72866964,26.13009851
1085,10850,76.31036798,23.25940016
1086,10860,78.80146824,24.01868752
1087,10870,76.25112308,23.24134232
1088,10880,112.5029588,34.29090184
1089,10890,111.5692179,34.00629762
1090,10900,110.7458615,33.75533857
1091,10910,110.0421012,33.54083245
1092,10920,105.2153465,32.06963761
1093,10930,109.9386677,33.50930592
1094,10940,108.6762405,33.12451812
1095,10950,106.7034336,32.52320655
1096,10960,113.8389777,34.69812041
1097,10970,111.1801259,33.88770236
1098,10980,109.625245,33.41377466
1099,10990,90.41751677,27.55925911
1100,11000,80.9306688,24.66766785
1101,11010,81.31298669,24.78419834
1102,11020,81.55915107,24.85922925
1103,11030,81.84605367,24.94667716
1104,11040,82.08238097,25.01870972
1105,11050,82.39698257,25.11460029
1106,11060,83.10174236,25.32941107
1107,11070,83.09465828,25.32725184
1108,11080,83.36375296,25.4092719
1109,11090,83.66360148,25.50066573
1110,11100,83.96392974,25.59220578
1111,11110,84.29249711,25.69235312
1112,11120,85.48252726,26.05507431
1113,11130,85.12465414,25.94599458
1114,11140,85.50074606,26.0606274
1115,11150,85.75161582,26.1370925
1116,11160,86.19786994,26.27311076
1117,11170,86.62145646,26.40221993
1118,11180,87.01462969,26.52205913
1119,11190,87.59495365,26.69894187
1120,11200,87.76947289,26.75213534
1121,11210,88.1717473,26.87474858
1122,11220,88.52635968,26.98283443
1123,11230,88.92711117,27.10498349
1124,11240,89.41501612,27.25369691
1125,11250,89.73507127,27.35124972
1126,11260,90.15335365,27.47874219
1127,11270,90.76299264,27.66456016
1128,11280,91.08076332,27.76141666
1129,11290,91.37901706,27.8523244
1130,11300,91.76048764,27.96859663
1131,11310,95.27742347,29.04055867
1132,11320,96.00026755,29.26088155
1133,11330,92.85739478,28.30293393
1134,11340,96.13108999,29.30075623
1135,11350,95.81009776,29.2029178
1136,11360,95.34626413,29.06154131
1137,11370,97.72381582,29.78621906
1138,11380,95.50682041,29.11047886
1139,11390,95.08812965,28.98286192
1140,11400,101.2252264,30.853449
1141,11410,95.93836385,29.2420133
1142,11420,97.19602892,29.62534961
1143,11430,96.35211094,29.36812341
1144,11440,96.87246936,29.52672866
1145,11450,97.22736432,29.63490064
1146,11460,97.49037028,29.71506486
1147,11470,97.88775971,29.83618916
1148,11480,98.51181623,30.02640159
1149,11490,98.71644527,30.08877252
1150,11500,104.8471101,31.95739915
1151,11510,99.27981448,30.26048745
1152,11520,99.75771586,30.40615179
1153,11530,100.0951842,30.50901214
1154,11540,103.6630274,31.59649076
1155,11550,100.8768993,30.74727889
1156,11560,101.4615601,30.92548351
1157,11570,103.8091754,31.64103665
1158,11580,105.0058114,32.00577133
1159,11590,104.3533317,31.80689549
1160,11600,103.1108095,31.42817474
1161,11610,106.1184868,32.34491478
1162,11620,103.6179624,31.58275495
1163,11630,103.9863703,31.69504566
1164,11640,104.2653936,31.78009195
1165,11650,105.1342326,32.0449141
1166,11660,106.8352438,32.56338232
1167,11670,107.726435,32.83501739
1168,11680,110.313956,33.62369378
1169,11690,114.9895373,35.04881097
1170,11700,115.0172057,35.05724431
1171,11710,114.2325939,34.81809461
1172,11720,115.9296407,35.33535447
1173,11730,117.5746976,35.83676782
1174,11740,124.7046418,38.00997483
1175,11750,122.6530941,37.38466307
1176,11760,122.2132718,37.25060526
1177,11770,123.8027091,37.73506573
1178,11780,125.5236663,38.2596135
1179,11790,127.6941239,38.92116896
1180,11800,130.1246712,39.66199979
1181,11810,130.6817827,39.83180737
1182,11820,132.0903295,40.26113244
1183,11830,133.7103321,40.75490921
1184,11840,138.184983,42.11878282
1185,11850,138.8415992,42.31891943
1186,11860,143.1926802,43.64512893
1187,11870,154.5923199,47.11973912
1188,11880,142.0999166,43.31205458
1189,11890,143.7849434,43.82565076
1190,11900,145.4205872,44.32419499
1191,11910,146.9148858,44.7796572
1192,11920,149.1664058,45.46592049
1193,11930,150.4119439,45.84556051
1194,11940,152.1905569,46.38768173
1195,11950,153.7912655,46.87557773
1196,11960,155.0933908,47.27246552
1197,11970,156.9263097,47.83113919
1198,11980,158.5189288,48.31656948
1199,11990,160.7027877,48.98220969
1200,12000,161.7128538,49.29007783
1201,12010,178.0551226,54.27120136
1202,12020,177.6669478,54.15288569
1203,12030,166.5171902,50.75443956
1204,12040,167.7165834,51.12001461
1205,12050,174.2607005,53.11466152
1206,12060,174.1193031,53.07156359
1207,12070,173.5529807,52.89894851
1208,12080,174.5148069,53.19211314
1209,12090,174.7393178,53.26054406
1210,12100,170.4334286,51.94810904
1211,12110,170.8341899,52.07026109
1212,12120,171.7055835,52.33586185
1213,12130,180.6571188,55.06428981
1214,12140,172.3470939,52.53139423
1215,12150,172.7216726,52.64556581
1216,12160,174.0422203,53.04806875
1217,12170,182.0538064,55.49000018
1218,12180,174.2643518,53.11577442
1219,12190,174.2585303,53.11400004
1220,12200,182.0263764,55.48163952
1221,12210,174.7674215,53.26911007
1222,12220,175.0614965,53.35874414
1223,12230,175.4447311,53.47555404
1224,12240,175.8466752,53.59806661
1225,12250,176.1732571,53.69760876
1226,12260,179.7768035,54.79596972
1227,12270,195.0468817,59.45028955
1228,12280,177.6124417,54.13627225
1229,12290,182.8126669,55.72130088
1230,12300,187.5861996,57.17627364
1231,12310,174.4908036,53.18479692
1232,12320,174.6016,53.21856769
1233,12330,171.260791,52.20028909
1234,12340,171.9560046,52.41219021
1235,12350,168.7743863,51.44243295
1236,12360,166.3910477,50.71599134
1237,12370,164.7171116,50.20577561
1238,12380,163.31191,49.77747018
1239,12390,161.4810205,49.21941505
1240,12400,160.0248608,48.77557758
1241,12410,159.6462387,48.66017354
1242,12420,157.178164,47.90790439
1243,12430,155.6935304,47.45538806
1244,12440,153.344242,46.73932496
1245,12450,160.8516459,49.02758168
1246,12460,164.0139164,49.99144171
1247,12470,148.516622,45.2678664
1248,12480,146.8732945,44.76698016
1249,12490,145.1953336,44.25553769
1250,12500,143.5565219,43.75602788
1251,12510,141.9033212,43.25213231
1252,12520,140.2129112,42.73689534
1253,12530,138.6129528,42.249228
1254,12540,136.943614,41.74041356
1255,12550,151.9165819,46.30417415
1256,12560,133.6478599,40.7358677
1257,12570,131.9862067,40.22939579
1258,12580,162.7391819,49.60290266
1259,12590,164.527471,50.14797317
1260,12600,157.8655701,48.11742578
1261,12610,156.6178359,47.73711637
1262,12620,151.385012,46.14215167
1263,12630,159.636278,48.65713752
1264,12640,154.9844705,47.23926662
1265,12650,150.2866368,45.80736691
1266,12660,147.6251889,44.99615756
1267,12670,146.8829477,44.76992245
1268,12680,128.0415582,39.02706694
1269,12690,123.7549052,37.72049511
1270,12700,122.1120554,37.21975449
1271,12710,108.4670395,33.06075365
1272,12720,107.1422234,32.6569497
1273,12730,105.9950231,32.30728305
1274,12740,111.198795,33.89339273
1275,12750,102.6026661,31.27329262
1276,12760,102.2098998,31.15357747
1277,12770,100.1679485,30.5311907
1278,12780,97.0545742,29.58223422
1279,12790,97.93346854,29.85012121
1280,12800,93.82492111,28.59783596
1281,12810,92.15068355,28.08752835
1282,12820,92.14782514,28.0866571
1283,12830,88.85607914,27.08333292
1284,12840,87.2574486,26.59607033
1285,12850,85.62741551,26.09923625
1286,12860,89.62561342,27.31788697
1287,12870,82.31627077,25.08999933
1288,12880,80.66920942,24.58797503
1289,12890,78.98314942,24.07406394
1290,12900,77.2837005,23.55607191
1291,12910,75.622189,23.04964321
1292,12920,73.96597238,22.54482838
1293,12930,72.30959132,22.03996343
1294,12940,70.67305838,21.5411482
1295,12950,71.06744118,21.66135607
1296,12960,67.29160591,20.51048148
1297,12970,65.67146801,20.01666345
1298,12980,77.56179476,23.64083504
1299,12990,63.08144016,19.22722296
1300,13000,61.37151585,18.70603803
1301,13010,60.71015052,18.50445388
1302,13020,64.30141876,19.59907244
1303,13030,57.19753314,17.4338081
1304,13040,54.45672352,16.59840933
1305,13050,52.91211562,16.12761284
1306,13060,59.23800135,18.05574281
1307,13070,57.61918193,17.56232665
1308,13080,48.61941846,14.81919875
1309,13090,47.30271559,14.41786771
1310,13100,46.17167455,14.0731264
1311,13110,48.6211231,14.81971832
1312,13120,43.95948125,13.39884988
1313,13130,43.00955196,13.10931144
1314,13140,42.0353378,12.81237096
1315,13150,43.35810097,13.21554918
1316,13160,40.70723705,12.40756585
1317,13170,40.17515289,12.2453866
1318,13180,43.01153925,13.10991716
1319,13190,42.64781122,12.99905286
1320,13200,40.90534562,12.46794934
1321,13210,41.72480077,12.71771927
1322,13220,47.2866431,14.41296882
1323,13230,43.83993188,13.36241124
1324,13240,44.62060924,13.6003617
1325,13250,45.38969591,13.83477931
1326,13260,46.04786064,14.03538792
1327,13270,46.25948684,14.09989159
1328,13280,54.78613335,16.69881345
1329,13290,52.23586661,15.92149214
1330,13300,48.58775129,14.80954659
1331,13310,53.27459658,16.23809704
1332,13320,50.69880903,15.45299699
1333,13330,51.94043522,15.83144466
1334,13340,54.16755454,16.51027062
1335,13350,55.71682384,16.98248791
1336,13360,66.26298296,20.19695721
1337,13370,55.54480918,16.93005784
1338,13380,59.32221337,18.08141064
1339,13390,63.27978621,19.28767884
1340,13400,58.59925578,17.86105316
1341,13410,61.74154419,18.81882267
1342,13420,60.63134047,18.48043257
1343,13430,73.27491031,22.33419266
1344,13440,65.31565,19.90821012
1345,13450,64.73457181,19.73109749
1346,13460,71.73738596,21.86555524
1347,13470,66.58467786,20.29500981
1348,13480,66.10236767,20.14800167
1349,13490,71.69929072,21.85394381
1350,13500,67.19957619,20.48243082
1351,13510,71.56551058,21.81316762
1352,13520,65.77497109,20.04821119
1353,13530,71.69561172,21.85282245
1354,13540,66.09779303,20.14660731
1355,13550,65.16687741,19.86286423
1356,13560,64.76551648,19.74052942
1357,13570,79.15057122,24.12509411
1358,13580,73.56300429,22.42200371
1359,13590,64.05693732,19.52455449
1360,13600,64.26334522,19.58746762
1361,13610,69.28459471,21.11794447
1362,13620,66.21274365,20.18164427
1363,13630,67.10175594,20.45261521
1364,13640,68.02836356,20.73504521
1365,13650,68.90987006,21.00372839
1366,13660,69.73872042,21.25636198
1367,13670,70.58449693,21.51415466
1368,13680,71.46382333,21.78217335
1369,13690,72.32783456,22.04552397
1370,13700,73.24609435,22.32540956
1371,13710,74.13800372,22.59726353
1372,13720,78.50155104,23.92727276
1373,13730,77.18328371,23.52546488
1374,13740,78.73034058,23.99700781
1375,13750,77.92672953,23.75206716
1376,13760,78.82447935,24.02570131
1377,13770,79.92094527,24.35990412
1378,13780,87.86237633,26.78045231
1379,13790,86.57887698,26.3892417
1380,13800,82.52549886,25.15377205
1381,13810,83.24511481,25.37311099
1382,13820,84.95722068,25.89496086
1383,13830,86.87402814,26.47920378
1384,13840,88.31697472,26.9190139
1385,13850,87.62224596,26.70726057
1386,13860,88.79737989,27.06544139
1387,13870,91.87502045,28.00350623
1388,13880,94.23933587,28.72414957
1389,13890,92.20101014,28.10286789
1390,13900,93.14161743,28.38956499
1391,13910,94.0681182,28.67196243
1392,13920,95.16861923,29.00739514
1393,13930,97.1527186,29.61214863
1394,13940,98.76566153,30.10377363
1395,13950,98.60674791,30.05533676
1396,13960,99.74297445,30.40165861
1397,13970,100.8644466,30.74348333
1398,13980,102.0021044,31.09024143
1399,13990,103.0647161,31.41412548
1400,14000,112.9840579,34.43754084
1401,14010,110.2925486,33.61716881
1402,14020,106.4125847,32.43455581
1403,14030,109.517142,33.38082488
1404,14040,108.6427923,33.11432309
1405,14050,110.073581,33.55042749
1406,14060,110.9833104,33.82771302
1407,14070,112.7944552,34.37974994
1408,14080,113.1500123,34.48812376
1409,14090,114.9503692,35.03687252
1410,14100,115.273691,35.13542102
1411,14110,117.4194769,35.78945657
1412,14120,117.5312439,35.82352314
1413,14130,118.6021577,36.14993767
1414,14140,119.8326789,36.52500052
1415,14150,120.9150966,36.85492143
1416,14160,122.1172902,37.22135006
1417,14170,123.0514851,37.50609267
1418,14180,123.3445437,37.59541692
1419,14190,125.5333586,38.26256769
1420,14200,124.1071262,37.82785205
1421,14210,124.2513997,37.87182664
1422,14220,123.6812198,37.6980358
1423,14230,123.6222948,37.68007544
1424,14240,123.5156548,37.64757157
1425,14250,123.6269031,37.68148005
1426,14260,123.9706576,37.78625644
1427,14270,123.8645351,37.7539103
1428,14280,126.6355075,38.59850269
1429,14290,123.504571,37.64419324
1430,14300,123.6777362,37.696974
1431,14310,123.7771226,37.72726697
1432,14320,123.814829,37.73875988
1433,14330,123.8649905,37.75404909
1434,14340,139.4444245,42.50266058
1435,14350,131.4904628,40.07829305
1436,14360,128.7451994,39.24153677
1437,14370,124.2245431,37.86364075
1438,14380,124.6124904,37.98188707
1439,14390,124.5935183,37.97610437
1440,14400,124.243931,37.86955018
1441,14410,124.7528071,38.02465562
1442,14420,124.3372175,37.89798389
1443,14430,124.3455194,37.90051433
1444,14440,124.4390084,37.92900975
1445,14450,124.9804859,38.09405209
1446,14460,124.9317222,38.07918893
1447,14470,124.384974,37.91254007
1448,14480,124.541446,37.96023274
1449,14490,128.2270061,39.08359147
1450,14500,125.1149599,38.13503978
1451,14510,124.8533742,38.05530847
1452,14520,124.9101363,38.07260955
1453,14530,125.0080418,38.10245114
1454,14540,125.1369513,38.14174276
1455,14550,125.2409493,38.17344136
1456,14560,125.3377229,38.20293794
1457,14570,125.4002903,38.22200848
1458,14580,125.4879303,38.24872116
1459,14590,125.6168713,38.28802238
1460,14600,125.7241191,38.32071149
1461,14610,125.8054986,38.34551597
1462,14620,126.1960987,38.46457087
1463,14630,128.5794121,39.1910048
1464,14640,126.2286027,38.4744781
1465,14650,126.9476907,38.69365613
1466,14660,127.7710571,38.94461821
1467,14670,128.5508445,39.1822974
1468,14680,129.7931386,39.56094866
1469,14690,130.2451922,39.69873458
1470,14700,130.918462,39.9039472
1471,14710,135.2434454,41.22220217
1472,14720,134.3086205,40.93726753
1473,14730,133.7332264,40.76188742
1474,14740,145.8239143,44.44712906
1475,14750,136.8560784,41.71373269
1476,14760,136.9545871,41.74375813
1477,14770,135.5797127,41.32469643
1478,14780,136.5870016,41.63171807
1479,14790,137.1240232,41.79540229
1480,14800,226.6378375,69.07921287
1481,14810,138.6280159,42.25381924
1482,14820,139.3082637,42.46115879
1483,14830,140.1180528,42.70798249
1484,14840,140.8207943,42.92217811
1485,14850,141.5266522,43.13732358
1486,14860,142.2570913,43.35996142
1487,14870,142.9770948,43.57941849
1488,14880,150.8616413,45.98262828
1489,14890,155.0864926,47.27036294
1490,14900,144.9394274,44.17753746
1491,14910,145.8930025,44.46818718
1492,14920,146.85698,44.76200751
1493,14930,147.7748813,45.04178381
1494,14940,149.2331329,45.4862589
1495,14950,149.6523851,45.61404698
1496,14960,150.7421638,45.94621151
1497,14970,151.554968,46.19395424
1498,14980,156.3645337,47.65990987
1499,14990,157.4389252,47.9873844
1500,15000,154.1201014,46.97580691
1501,15010,154.1504537,46.98505829
